InteractorA,InteractorB
Q7Z3S9,Q15040
Q7Z3S9,Q96SI1
Q7Z3S9,Q2WGJ6
Q7Z3S9,O60259
Q7Z3S9,P35900
Q7Z3S9,P78385
Q7Z3S9,P60412
Q7Z3S9,P60370
Q7Z3S9,P60409
Q7Z3S9,P60410
Q7Z3S9,P60411
Q7Z3S9,P59991
Q7Z3S9,P60329
Q7Z3S9,Q3SY46
Q7Z3S9,Q6PEX3
Q7Z3S9,Q9BYR8
Q7Z3S9,Q9BYQ6
Q7Z3S9,Q9BQ66
Q7Z3S9,Q9BYR5
Q7Z3S9,Q9BYR0
Q7Z3S9,Q6L8G9
Q7Z3S9,P26371
Q7Z3S9,Q9BYQ4
Q7Z3S9,Q9BYQ2
Q7Z3S9,Q5T7P3
Q7Z3S9,Q5TA82
Q7Z3S9,Q5T5A8
Q7Z3S9,Q5T5B0
Q7Z3S9,Q7Z4I7
Q7Z3S9,O14910
Q7Z3S9,Q96FQ7
Q7Z3S9,P25791
Q7Z3S9,Q8TBB1
Q7Z3S9,Q17RD9
Q7Z3S9,Q496Y0
Q7Z3S9,O75427
Q7Z3S9,Q6PJG9
Q7Z3S9,O60336
Q7Z3S9,Q6IPE9
Q7Z3S9,O15232
Q7Z3S9,P08582
Q7Z3S9,Q4ZG74
Q7Z3S9,Q9NV56
Q7Z3S9,Q9NQ50
Q7Z3S9,Q13330
Q7Z3S9,Q9BW11
Q7Z3S9,P50539
Q7Z3S9,Q15742
Q7Z3S9,Q8IW45
Q7Z3S9,Q92692
Q7Z3S9,Q9NQS3
Q7Z3S9,Q9Y3R4
Q7Z3S9,P48645
Q7Z3S9,P48146
Q7Z3S9,Q9NQX5
Q7Z3S9,P16860
Q7Z3S9,Q6NSM0
Q7Z3S9,Q9Y5Y2
Q7Z3S9,Q99571
Q7Z3S9,Q9H1Q7
Q7Z3S9,Q96HM7
Q7Z3S9,Q92824
Q7Z3S9,O76083
Q7Z3S9,Q7Z2X4
Q7Z3S9,Q96S52
Q7Z3S9,O43688
Q7Z3S9,Q9NRQ2
Q7Z3S9,Q8NAT1
Q7Z3S9,P54646
Q7Z3S9,Q8WWY3
Q7Z3S9,P11908
Q7Z3S9,P25786
Q7Z3S9,Q969U7
Q7Z3S9,P43115
Q7Z3S9,Q8WUK0
Q7Z3S9,Q9H3S7
Q7Z3S9,P15151
Q7Z3S9,Q9Y2K5
Q7Z3S9,Q8TBN0
Q7Z3S9,O60896
Q7Z3S9,Q96PM5
Q7Z3S9,Q6P9E2
Q7Z3S9,P07949
Q7Z3S9,P07949
Q7Z3S9,O15211
Q7Z3S9,P62857
Q7Z3S9,Q86UN2
Q7Z3S9,Q9BWG6
Q7Z3S9,O00560
Q7Z3S9,Q8WWX9
Q7Z3S9,Q9C0C4
Q7Z3S9,Q9NUL5
Q7Z3S9,A1A5C7
Q7Z3S9,Q9UHI7
Q7Z3S9,Q9UBX3
Q7Z3S9,P12236
Q7Z3S9,Q9NP91
Q7Z3S9,Q969G3
Q7Z3S9,P49901
Q7Z3S9,Q9H4F8
Q7Z3S9,O95863
Q7Z3S9,Q6RVD6
Q7Z3S9,Q9UQ90
Q7Z3S9,P20155
Q7Z3S9,O43609
Q7Z3S9,O75716
Q7Z3S9,Q8IV04
Q7Z3S9,Q7L2K0
Q7Z3S9,Q9BT49
Q7Z3S9,Q5TEJ8
Q7Z3S9,Q9GZM7
Q7Z3S9,Q08117
Q7Z3S9,Q86TG1
Q7Z3S9,Q9H6L2
Q7Z3S9,Q96HV5
Q7Z3S9,Q96KP6
Q7Z3S9,Q07912
Q7Z3S9,Q4VB56
Q7Z3S9,P14373
Q7Z3S9,Q8IWZ5
Q7Z3S9,O14817
Q7Z3S9,Q86UY0
Q7Z3S9,Q9BRU9
Q7Z3S9,Q9UBK9
Q7Z3S9,Q64LD2
Q7Z3S9,Q06250
Q7Z3S9,Q9UBD3
Q7Z3S9,Q9GZM5
Q7Z3S9,Q9Y260
Q7Z3S9,Q9BQ24
Q7Z3S9,Q15973
Q7Z3S9,P17041
Q7Z3S9,Q8TAU3
Q7Z3S9,Q8NDP4
Q7Z3S9,Q8IYI8
Q7Z3S9,Q9NWS9
Q7Z3S9,Q9P0T4
Q7Z3S9,Q96SQ5
Q7Z3S9,A0A0S2Z5X4
Q969G6,P19438
Q969G6,P19438
Q9NQG5,P24928
Q9NQG5,Q8IXW5
Q9NQG5,Q96P16
Q9NQG5,Q96P16
Q9H6W3,Q8VI67
Q33E94,P14079
Q8WXF3,Q8TDU9
Q16849,Q8WXG6
Q16849,P21145
Q16849,P60201
Q16849,P60201
Q16849,P62937
Q16849,Q13332
Q16849,O14522
Q16849,Q92543
Q16849,Q9H254
O43617,Q9H8W4
O43617,Q9Y5R8
O43617,A5PLN9
O43617,P0DI81
O43617,Q9UL33
O43617,Q9UL33
O43617,Q8IUR0
O43617,O75865
O43617,O75865
O43617,Q86SZ2
O43617,Q9Y2L5
Q96GM8,P04637
Q16586,O43765
Q9NS69,P0DOE7
Q9NS69,Q9P0U1
O75365,P67936
Q9Y371,Q07812
Q9Y371,Q96DZ9
Q9Y371,Q8NI60
Q9Y371,Q8IVP5
Q9Y371,P24522
Q9Y371,P25786
Q9Y371,Q9NR46
Q9Y371,Q9UBB9
Q9Y371,Q6FGS1
Q9Y371,Q9P2Y5
Q9Y371,Q9H609
Q53T94,Q01105
Q53T94,P20226
O15389,O00206
O15389,Q15645
O15389,Q08AM6
Q8WZ42,P12814
Q8WZ42,P35609
Q8WZ42,P62158
Q8WZ42,P20807
Q8WZ42,O75953
Q8WZ42,O75923
Q8WZ42,P06733
Q8WZ42,Q14324
Q8WZ42,Q13203
Q8WZ42,P54296
Q8WZ42,P20929
Q8WZ42,Q5VST9
Q8WZ42,O75147
Q8WZ42,Q96CV9
Q8WZ42,O15061
Q8WZ42,O15273
Q8WZ42,Q969Q1
Q15672,O60885
Q15672,O60885
Q15672,P15036
Q15672,Q9UN86
Q15672,Q92831
Q15672,Q92993
Q15672,Q9NQR1
Q15672,P15884
Q15672,P04637
O95229,Q14457
O95229,O14777
O95229,O43264
P60660,P58397
P60660,P03372
P60660,O43809
Q9UBG0,P02454
Q00722,Q9UBT7
Q96T49,Q96GN5
Q96T49,Q53EZ4
Q96T49,Q8NHQ1
Q96T49,O43186
Q96T49,Q08379
Q96T49,Q9UKT9
Q96T49,Q7L273
Q96T49,I6L9F6
Q96T49,Q8IXK0
Q96T49,P62136
Q96T49,P62140
Q96T49,Q15427
Q96T49,O75478
Q96T49,Q5VWN6
Q96T49,Q86VK4
Q96T49,Q8TBZ8
P36873,A1DRY3
P36873,Q5JQC9
P36873,P38398
P36873,O95400
P36873,O08785
P36873,Q96S65
P36873,Q9H175
P36873,P03372
P36873,Q8IWU2
P36873,P51955
P36873,O15294
P36873,O60927
P36873,P41236
P36873,Q7Z5V6
P36873,Q9UQK1
P36873,Q15435
P36873,Q96SB3
P36873,Q96S59
P36873,Q14684
P36873,Q5JR98
P36873,Q5JTV8
P36873,P04637
P36873,Q13625
P36873,Q13625
P36873,O94763
P36873,O94763
P36873,O95405
O00444,P36575
O00444,Q9Y297
O00444,Q9NX04
O00444,O94986
O00444,O94986
O00444,Q8TEP8
O00444,Q8TEP8
O00444,Q9H8V3
O00444,Q14241
O00444,P31947
O00444,Q15468
O60568,Q5JST6
O60568,A2ABF9
O60568,Q96KQ7
O60568,Q96QF0
O60568,Q96QF0
O60568,Q9BQY4
P13489,P03950
P13489,P07998
P13489,P61823
P13489,O00560
Q8N122,Q13541
Q8N122,Q13283
Q8N122,Q8WUA4
Q8N122,Q9P2J5
Q8N122,P45983
Q8N122,Q9BVC4
Q8N122,Q13615
Q8N122,P42345
Q8N122,Q9JLN9
Q8N122,Q8TCU6
Q8N122,P62820
Q8N122,P67999
Q8N122,Q9HB90
Q8N122,Q96EB6
Q8N122,Q96R06
Q8N122,O75385
Q16825,O08715
Q16825,P12931
P28827,P09803
P27635,P12931
P18433,P00533
P18433,P39688
P18433,P62993
P18433,P00523
P18433,P12931
Q9HBM1,O14777
Q9HBM1,Q8NBT2
Q0VAQ4,O43765
Q9BXT4,Q12800
Q96B96,Q9UGQ2
Q96B96,Q8NI60
Q96B96,Q05329
Q96B96,A8MRB1
Q9NUH8,Q9NQQ7
Q9NUH8,Q9Y320
P61086,P14635
P61086,Q8WTU0
P61086,Q8N9I9
P61086,P42858
P61086,Q8TD10
P61086,Q99PZ6
P61086,Q04864
P61086,Q8WVD3
P61086,Q99942
P61086,Q8IUQ4
P61086,P14373
P61086,Q9HCM9
P57075,P35520
P57075,Q15038
P57075,Q6FHJ6
P57075,Q6A162
P57075,Q04864
P57075,Q15427
P57075,O43597
P57075,Q13625
P57075,O94972
Q9H171,Q13601
Q9H171,Q9Y572
O15209,A8KA83
O15209,P51116
O15209,Q96EZ8
O15209,Q6P2C6
O15209,Q13526
O15209,Q14498
Q9HAC8,O15344
Q9HAC8,Q9UJV3
Q9HAC8,Q96HT8
Q9HAC8,Q9HCM9
Q9HAC8,P61077
Q9HAC8,Q9Y2X8
Q8WV99,Q15038
Q8WV99,G3V162
Q8WV99,Q9UMX0
Q8IZJ1,Q8CGU4
Q8IZJ1,O95631
Q9GZX5,P38398
Q9Y3S2,Q6NW29
Q9Y3S2,Q9H9D4
Q9Y3S2,Q96EG3
O95214,Q96E93
Q9BYH8,B1AXD8
Q7Z7F0,P43365
Q7Z7F0,Q9UHX1
Q7Z7F0,Q9UHX1
Q7Z7F0,Q9UHX1
Q7Z7F0,Q9UHX1
Q7Z7F0,Q14498
Q7Z7F0,Q14498
Q7Z7F0,Q9BQY4
Q7Z7F0,Q15637
P43364,Q8TDX5
P43364,I7GY12
P43364,O43521
P43364,Q9BXY8
P43364,Q49A88
P43364,Q8IYE0
P43364,Q86Y33
P43364,P42772
P43364,Q96AJ1
P43364,P68400
P43364,Q68CQ4
P43364,Q8IXB1
P43364,Q96BY6
P43364,Q16206
P43364,P46926
P43364,P09067
P43364,P20809
P43364,Q17RA0
P43364,Q92613
P43364,Q8IYD9
P43364,A0A0S2Z5F8
P43364,P58340
P43364,Q13330
P43364,Q9Y6M9
P43364,P29474
P43364,Q9H0N5
P43364,O14832
P43364,Q9Y237
P43364,Q8N490
P43364,Q96JH8
P43364,Q86U06
P43364,Q86U06
P43364,Q9H788
P43364,Q7Z614
P43364,P49675
P43364,Q15560
P43364,Q9BQ70
P43364,Q8N1Q8
P43364,Q8N131
P43364,Q5VU62
P43364,Q9NXH9
P43364,Q99757
P43364,Q9Y2K6
P43364,Q96HA8
P43364,Q15007
P43364,Q6PEW1
Q9Y5V3,Q99996
Q9Y5V3,O95817
Q9Y5V3,O14503
Q9Y5V3,Q6PIA0
Q9Y5V3,Q6P1W5
Q9Y5V3,P35219
Q9Y5V3,O75553
Q9Y5V3,Q15038
Q9Y5V3,O60573
Q9Y5V3,A0A0S2Z4Q4
Q9Y5V3,O14964
Q9Y5V3,P52292
Q9Y5V3,Q3LI72
Q9Y5V3,Q99750
Q9Y5V3,P50222
Q9Y5V3,P78337
Q9Y5V3,Q8NG27
Q9Y5V3,O43741
Q9Y5V3,O43251
Q9Y5V3,Q86U06
Q9Y5V3,Q93062
Q9Y5V3,Q9BQY4
Q9Y5V3,A0A0S2Z4G9
Q9Y5V3,Q8WU79
Q9Y5V3,Q5TAL4
Q9Y5V3,Q92734
Q9Y5V3,Q5W5X9
Q9Y5V3,Q5I0X7
Q9Y5V3,Q96MN9
Q9Y5V3,A0A0S2Z5X4
Q6ZMV9,Q92624
P17252,P00533
P17252,Q9UBN7
P17252,Q24008
P17252,P11309
P17252,P31431
P17252,P0CG48
Q9NVM9,Q13951
Q9HAT8,P51617
Q9HAT8,Q9NWZ3
O00459,P10275
O00459,P22681
O00459,Q8WWB3
O00459,P00533
O00459,P04626
O00459,P21860
O00459,Q13480
O00459,Q08379
O00459,P62993
O00459,P42858
O00459,Q9UKT9
O00459,P10721
O00459,P19012
O00459,P35900
O00459,O76015
O00459,P08581
O00459,Q96HT8
O00459,P03496
O00459,Q82506
O00459,P42338
O00459,Q6NUQ1
O00459,P36406
O95644,P18846
O95644,P15336
O95644,P18847
O95644,P16220
O95644,P31276
O95644,P05412
O95644,O15294
O95644,Q08209
Q8N490,Q7L273
Q8N490,G5E962
Q8N490,P43364
Q8N490,P27361
Q7Z698,Q9NZD8
Q7Z698,O95985
Q7Z698,Q8IUH5
Q7Z698,Q96EG3
Q92599,Q99719
P26639,Q9BPX7
P26639,A2RTX5
Q9UJA5,Q96FX7
Q9H254,Q9NRI5
Q9H254,Q16849
Q16799,P55145
Q16799,O00560
Q5QGT7,Q8N6L0
Q5MJ10,U3KQK0
Q9BX66,P00519
Q9BX66,O15265
Q9BX66,P39052
Q9BX66,A0A061I5T4
Q9BX66,P42858
Q9BX66,O15357
Q9BX66,Q13177
Q9BX66,Q6NSK7
P23510,P43489
P23510,P43488
Q15428,Q99459
Q15428,O43143
Q15428,P11142
Q15428,Q96I25
Q15428,Q15637
Q15428,Q15459
Q15428,P09661
Q15428,P62304
Q15428,P62306
P36952,Q9Y6M0
Q9HCJ0,Q9UKV8
Q9HCJ0,Q8CJG0
Q9HCJ0,A5YKK6
Q9HCJ0,Q9H9A5
Q9HCJ0,Q9NZN8
Q9HCJ0,O75175
Q9HCJ0,Q9ULM6
Q9HCJ0,Q96LI5
Q9HCJ0,Q9UIV1
Q9HCJ0,P21187
Q9HCJ0,P11940
Q9HCJ0,Q504Q3
Q9HCJ0,Q58A45
Q15526,Q9Y2R0
P62314,P27958
P62314,P54105
P62314,Q8WXD5
P62314,P62316
Q9Y6Y8,Q9Y547
Q9Y6Y8,A1L4H1
P46977,O43187
P46977,Q6PDS3
P46977,Q86WV6
Q9H313,O15354
P07738,P15259
Q5TCZ1,Q13444
Q5TCZ1,P21575
Q5TCZ1,Q07889
Q13296,P50552
Q8WVK7,Q96BD8
O95470,Q86WV6
Q96B49,P34810
Q9BWW4,Q01844
Q9BWW4,Q9UBH0
Q9BWW4,Q86U70
Q9BWW4,O43679
Q9BWW4,Q9NPJ8
Q9BWW4,Q13526
Q9BWW4,Q9NUY8
Q9BWW4,Q9NUY8
Q9BWW4,P07947
Q6ZNX1,Q9UI95
Q86V20,Q8IYI0
Q86V20,Q12888
Q15572,Q01105
Q15572,Q16514
Q15572,P20226
Q15797,P10275
Q15797,Q9GZU7
Q15797,O14595
Q15797,O15194
Q15797,P17844
Q15797,Q9NRR4
Q15797,P49841
Q15797,O15397
Q15797,Q9Y2U8
Q15797,Q13485
Q15797,O43541
Q15797,Q9HCE7
Q15797,Q9HCE7
Q15797,Q9HAU4
Q15797,P15374
Q15797,P46937
Q13485,P31749
Q13485,Q9UI36
Q13485,Q9NPI6
Q13485,Q92988
Q13485,P70056
Q13485,O43524
Q13485,P98177
Q13485,P23769
Q13485,P61968
Q13485,Q9UBE8
Q13485,P24468
Q13485,Q8WWW0
Q13485,P12755
Q13485,P12757
Q13485,Q15797
Q13485,Q15796
Q13485,P84022
Q13485,P08047
Q13485,Q9UPN9
Q13485,P63279
Q13485,Q93008
Q13485,P70398
P06702,P49407
P06702,P32121
P06702,P20138
P06702,P05109
Q9UKI8,Q9P127
Q9UKI8,Q5VU62
P22105,Q8N9N5
Q96LR5,Q96B67
Q96LR5,Q15038
Q96LR5,Q8IZU0
Q96LR5,O15344
Q96LR5,Q9UJV3
Q96LR5,Q99PZ6
Q96LR5,Q96FW1
Q96LR5,Q9Y4L5
Q96LR5,Q96EQ8
Q96LR5,Q96GF1
Q96LR5,Q99496
Q96LR5,Q99942
Q96LR5,Q9HCM9
Q96LR5,Q9HCM9
Q96LR5,Q86XT4
Q15154,Q8NFJ9
Q15154,Q96RK4
Q15154,Q49A88
Q15154,Q8TD31
Q15154,Q9UPN4
Q15154,Q9P209
Q15154,O95166
Q15154,P60520
Q15154,P54256
Q15154,Q2KHM9
Q15154,Q7Z6G3
Q15154,O75665
Q15154,O95613
Q15154,Q8WXW3
Q15154,Q96R06
Q15154,Q9Y2D8
Q15154,Q9Y3C0
P42857,Q96G97
P42857,Q8N6L0
Q9NRF8,P17812
Q9NRF8,Q9NZD8
P78332,P26641
Q12913,P35222
Q12913,O60716
Q12913,P04626
Q12913,P17948
Q12913,P36888
Q12913,Q13480
Q12913,P10912
Q12913,P35968
Q12913,P28482
Q12913,P27361
Q12913,P08581
Q12913,P09619
Q12913,Q02763
Q96EB6,Q13085
Q96EB6,P31749
Q96EB6,P27695
Q96EB6,O95352
Q96EB6,Q8N163
Q96EB6,P33076
Q96EB6,Q9NS37
Q96EB6,P68400
Q96EB6,P67870
Q96EB6,P26358
Q96EB6,O14640
Q96EB6,Q92997
Q96EB6,Q01094
Q96EB6,Q09472
Q96EB6,Q14192
Q96EB6,Q12778
Q96EB6,Q9R1E0
Q96EB6,O43524
Q96EB6,P98177
Q96EB6,P51610
Q96EB6,Q14469
Q96EB6,Q9UBP5
Q96EB6,Q9Y4H2
Q96EB6,Q92831
Q96EB6,Q03164
Q96EB6,Q9GZQ8
Q96EB6,Q03112
Q96EB6,P42345
Q96EB6,P01106
Q96EB6,P04198
Q96EB6,O60934
Q96EB6,Q60974
Q96EB6,Q02577
Q96EB6,Q9HAN9
Q96EB6,Q15466
Q96EB6,Q60644
Q96EB6,Q9Z0Y9
Q96EB6,P27986
Q96EB6,P37231
Q96EB6,P37238
Q96EB6,P37238
Q96EB6,P10276
Q96EB6,Q04206
Q96EB6,Q86WX3
Q96EB6,Q8N122
Q96EB6,O43159
Q96EB6,Q8WTS6
Q96EB6,Q13573
Q96EB6,P36956
Q96EB6,O43463
Q96EB6,P04608
Q96EB6,Q04724
Q96EB6,P04637
Q96EB6,O15350
Q96EB6,P49815
Q96EB6,Q14191
Q96EB6,P23025
Q96EB6,P12956
Q9P2T0,Q99750
Q96H72,Q04864
Q96H72,P15884
O43765,A8K660
O43765,Q15848
O43765,Q8TD06
O43765,O95816
O43765,P46379
O43765,P35070
O43765,Q9BXJ1
O43765,Q9BXI9
O43765,Q8N6L0
O43765,P40259
O43765,Q8TCZ2
O43765,P55291
O43765,A0A0S2Z3K0
O43765,P08123
O43765,Q4VAQ0
O43765,P09603
O43765,P01037
O43765,P07711
O43765,A0A0S2Z3V1
O43765,Q12805
O43765,O95967
O43765,Q96DN0
O43765,Q9NVM1
O43765,Q9Y624
O43765,Q96RJ6
O43765,Q9Y680
O43765,P58549
O43765,P22466
O43765,P09681
O43765,Q14440
O43765,Q96SL4
O43765,P28799
O43765,Q02747
O43765,A0A0C4DFT7
O43765,B8Q183
O43765,P48723
O43765,P46695
O43765,Q6PIQ7
O43765,Q8N355
O43765,Q14653
O43765,Q13568
O43765,Q6GPH6
O43765,P02538
O43765,Q86UP2
O43765,Q6ISS4
O43765,O43561
O43765,P08118
O43765,Q969H8
O43765,Q8IW45
O43765,Q13232
O43765,Q5JUK9
O43765,C3PTT6
O43765,Q96AQ6
O43765,Q9UN74
O43765,Q9UL19
O43765,P23284
O43765,P45877
O43765,Q96NZ9
O43765,P04843
O43765,P31431
O43765,P05121
O43765,Q16586
O43765,Q16586
O43765,P03973
O43765,Q0VAQ4
O43765,Q71RC9
O43765,P08294
O43765,P10451
O43765,Q8TCT8
O43765,P10124
O43765,Q9BT88
O43765,Q9H2B2
O43765,Q07654
O43765,P02786
O43765,P01135
O43765,P01135
O43765,Q8WUU8
O43765,Q5JXX7
O43765,Q71RG4
O43765,O14836
O43765,O14836
O43765,Q5BVD1
O43765,Q9GZX9
O43765,O95881
O43765,P11441
O43765,O75631
O43765,P01282
O43765,Q9NX94
O43765,O60844
P63208,Q6TVJ2
P63208,Q6TVJ4
P63208,Q6TVJ7
P63208,Q6TVW2
P63208,Q96IX9
P63208,Q96GX9
P63208,Q9Y297
P63208,P41002
P63208,P38936
P63208,P35222
P63208,Q13616
P63208,Q9NXK8
P63208,Q8N1E6
P63208,Q9UKC9
P63208,Q96IG2
P63208,Q8BFZ4
P63208,Q8C4V4
P63208,Q9UKA1
P63208,Q96CD0
P63208,Q86XK2
P63208,Q96EF6
P63208,Q9UK22
P63208,Q80UW2
P63208,Q8NEZ5
P63208,Q8TCJ0
P63208,Q8NI29
P63208,Q9NVF7
P63208,Q9UK99
P63208,Q7Z6M2
P63208,Q9UKT5
P63208,Q9H4M3
P63208,Q9H4M3
P63208,Q6PJ61
P63208,Q5FWF7
P63208,Q9NRD1
P63208,Q9Y3I1
P63208,Q9UK97
P63208,Q9UKB1
P63208,Q9UKT8
P63208,P57775
P63208,Q969U6
P63208,Q969U6
P63208,Q969H0
P63208,Q8N3Y1
P63208,Q5XUX1
P63208,Q7L273
P63208,Q9Y2K7
P63208,Q8NHM5
P63208,P25791
P63208,Q13503
P63208,Q14901
P63208,P62136
P63208,Q13309
P63208,Q13309
P63208,Q13309
P63208,Q9Y2Z0
P63208,A0A0B4J1Y2
P63208,Q8N5M4
Q8N5H7,P56945
Q8N5H7,P10721
Q8N5H7,P08581
Q14BN4,Q96CV9
Q14BN4,Q13188
Q14BN4,Q13043
P61812,P05067
Q13190,Q8N6L0
Q13190,Q9H9E3
Q13190,P43360
Q13190,Q9H115
Q13190,Q12846
Q13190,P61764
Q13190,O75410
Q13190,O95183
Q15583,O15169
Q15583,O35625
Q15583,Q9Y2T1
Q15583,O88566
Q15583,Q13363
Q15583,P56545
Q15583,O00214
Q15583,Q99750
Q15583,P29590
P78371,Q8IWZ6
P78371,P50991
P78371,Q99832
P78371,P17987
P78371,O60232
P17987,O43439
P17987,P78371
P17987,P50991
P17987,P50990
P17987,P04062
P17987,P78380
Q9Y4G6,P00519
Q9Y4G6,P05107
P28347,Q26366
P28347,P46937
O43711,P27577
Q9NZ63,Q9NYB0
Q5XG85,O95273
Q5XG85,P60370
Q5XG85,P60409
Q5XG85,P60410
Q5XG85,P60411
Q5XG85,Q99750
Q9BSR8,Q969F0
Q9BSR8,Q96GF1
Q9BSR8,P30825
Q9BSR8,Q9GZM5
Q969M3,O75460
Q969M3,O95070
O14980,Q9WMX2
O14980,O15392
O14980,Q08211
O14980,P04626
O14980,P35232
O14980,P61925
O14980,P04618
O14980,O95149
O14980,P04637
O14980,P63104
Q96QU8,P37198
Q04323,Q8WU02
Q04323,V9HW80
Q04323,Q9Y263
Q04323,Q9HCM9
Q04323,Q7KZS0
Q04323,Q9UMX0
Q04323,Q9UMX0
P46937,O15169
P46937,O35625
P46937,P35222
P46937,Q92841
P46937,Q15303
P46937,O95835
P46937,Q02750
P46937,Q13131
P46937,Q5EG47
P46937,O14669
P46937,Q13635
P46937,Q15678
P46937,P62491
P46937,Q01196
P46937,Q14160
P46937,Q15797
P46937,O15105
P46937,O14544
P46937,Q99593
P46937,P28347
P46937,Q15562
P46937,Q15561
P46937,Q13625
P46937,O15350
P46937,O15350
P46937,Q96G27
P46937,P97764
P46937,Q969T9
P46937,P31946
P46937,P62258
P46937,P63104
Q8WW36,Q8IUQ4
Q9Y6X8,Q9UKY1
Q96T23,O60264
Q99584,Q9H8W4
P62318,P54105
P62318,P84090
P62318,Q9UK45
P62318,P14678
P51532,O14497
P51532,Q8NFD5
P51532,Q68CP9
P51532,P16104
P51532,O60341
P51532,Q9Y466
P51532,P06536
P51532,Q86U86
P51532,Q06330
P51532,Q13127
P51532,Q12824
P51532,Q92922
P51532,Q96GM5
P51532,Q969G3
P51532,A4PIV7
P51532,O14746
O75886,Q8WU02
O75886,Q9NYB9
O75886,Q96B67
O75886,Q15038
O75886,Q9P2K6
O75886,Q969R5
O75886,Q13094
O75886,Q99732
O75886,Q96CS7
O75886,Q13671
O75886,Q9H788
O75886,Q9H788
O75886,O95630
O75886,O60220
O75886,A5D8V6
Q8ND04,Q9H0W8
H3BR10,Q96G97
P21583,P10721
Q71RC9,O43765
Q12816,Q13895
P13726,P55085
P13726,P08709
P07437,Q8AZK7
P07437,P05412
P07437,Q5S007
P07437,Q9BSI4
P09234,P98175
P09234,P31483
P09234,Q9BRX9
Q04725,Q16531
O00206,P49278
O00206,Q9Y6Y9
O00206,Q99836
O00206,Q9NPH5
O00206,O15389
O00206,O43699
O00206,Q9Y336
O00206,Q86XR7
O00206,P58753
O00206,Q9Y2C9
O00206,P24821
Q9NV12,Q8N205
Q96S53,P08238
Q8WVE6,Q8N108
Q8WUU8,O43765
Q8WY98,Q96BA8
Q9Y548,Q96EC8
Q969T4,O15344
Q969T4,Q96FW1
Q969T4,Q9NXJ5
Q969T4,Q9Y4L5
Q969T4,Q96GF1
Q969T4,Q99496
Q969T4,Q96BH1
Q969T4,Q99942
Q969T4,Q9HCM9
O00488,Q8TBB1
Q96S55,O95786
Q96S55,P28340
Q96S55,P49005
Q96S55,Q9HCU8
Q96S55,Q9H0E2
O75348,Q96A05
O75348,Q08379
O75348,O95751
O75348,P43360
P00540,P35609
P00540,Q8WXE1
P00540,Q96GS4
P00540,Q13137
P00540,Q68D86
P00540,Q96JN2
P00540,O95273
P00540,Q8WWB3
P00540,Q13451
P00540,P14136
P00540,Q08379
P00540,Q9NSC5
P00540,Q9BVG8
P00540,A1A4E9
P00540,P19012
P00540,Q6A162
P00540,Q9BRK4
P00540,Q9UJV3
P00540,Q96QG7
P00540,Q5JR59
P00540,Q15172
P00540,P53992
P00540,Q8NA61
P00540,Q9Y2D8
P00540,Q13077
P00540,P14373
P00540,Q8N6Y0
P15173,Q96RK4
P15173,Q7Z6N9
P15173,Q8IWP9
P15173,Q96AJ1
P15173,O60573
P15173,P02792
P15173,O75409
P15173,Q70UQ0
P15173,P40692
P15173,Q8N7B6
P15173,Q96NG3
P15173,O14530
P62906,Q5S007
P62906,Q9UGC6
P28702,Q00975
P28702,Q13137
P28702,Q96B26
P28702,Q08379
P28702,Q6A162
P28702,Q9UJV3
P28702,F1D8P7
P28702,Q13133
P28702,Q13133
P28702,Q96RI1
P28702,O43586
P28702,P10276
P28702,P10276
P28702,P10826
P28702,P13631
P28702,Q8IUQ4
P28702,O75528
P28702,Q12800
P28702,Q9UBB9
P28702,Q05BL1
P28702,P14373
P28702,O94972
P28702,Q96S82
P26447,P15514
P26447,P35070
P26447,Q00987
P26447,P35579
P26447,P23297
P26447,P04271
P26447,P04637
Q9Y3A5,Q96AP0
Q9Y3A5,Q8WZ60
Q92541,Q6P1J9
Q92541,Q8N7H5
Q9BWD3,Q68D86
Q9BWD3,Q86TG7
Q9BWD3,Q9UMX0
Q9BWD3,Q9UMX0
P13984,P35269
P13984,P46776
P13984,Q8WW35
P13984,O94763
O43294,P13612
O43294,Q05397
O43294,Q9BUZ4
O43294,O68743
Q9P2W9,O75396
Q9P2W9,Q9NZ43
Q13761,P25440
Q13761,P35222
Q13761,Q09472
Q13761,P56524
Q13761,Q9UQL6
Q13761,Q9NQB0
Q13761,Q04724
Q9BTW9,Q96AP0
Q9UHP3,O15481
Q9UHP3,P54725
Q9UHP3,P54727
Q9UHP3,P61956
Q9UHP3,P43405
Q9UHP3,Q9BUY5
O75604,Q96JN2
O75604,Q8IYA8
O75604,Q2TAC2
O75604,Q08379
O75604,Q9NSC5
O75604,Q9UJC3
O75604,Q9BVG8
O75604,P19012
O75604,Q6A162
O75604,Q969G2
O75604,Q9BRK4
O75604,Q00987
O75604,Q5JR59
O75604,Q9GZM8
O75604,I6L9F6
O75604,Q8ND90
O75604,Q12933
O75604,Q9Y4K3
O75604,P14373
O75604,Q8N1B4
Q9NWZ5,P12977
Q9NWZ5,Q6ZMZ0
O60293,P10242
O60315,Q96KQ7
O60315,Q13330
O60315,O94776
Q9GZL7,Q14137
Q9GZL7,O00541
P49910,O43865
P49910,P13994
P49910,O14641
P49910,P50402
P49910,Q01844
P49910,P57086
P49910,Q9NWS9
O43296,Q8WV44
P98155,P30533
P98155,Q99068
P98155,Q60841
Q69YI7,O95273
